order_id,user_id,order_date,total_amount,category,status,payment_method,shipping_country
ORD-00001811,USR-000947,2026-06-17,15.15,books,returned,paypal,UK
ORD-00001812,USR-000118,2026-03-19,66.44,books,returned,paypal,DE
ORD-00001813,USR-000418,2025-03-21,88.24,home,returned,apple_pay,FR
ORD-00001814,USR-000923,2025-10-25,34.57,toys,delivered,cod,DE
ORD-00001815,USR-000471,2025-09-24,12.5,toys,returned,card,US
ORD-00001816,USR-000487,2025-01-03,17.71,apparel,cancelled,card,CA
ORD-00001817,USR-000359,2024-10-16,12.01,apparel,cancelled,card,CA
ORD-00001818,USR-000922,2025-04-27,53.41,electronics,returned,card,DE
ORD-00001819,USR-000114,2025-11-26,33.44,toys,returned,card,DE
ORD-00001820,USR-000441,2025-01-31,35.93,toys,returned,paypal,FR
ORD-00001821,USR-000738,2025-11-01,28.0,home,shipped,card,DE
ORD-00001822,USR-000931,2025-07-13,40.02,electronics,shipped,cod,US
ORD-00001823,USR-000148,2026-06-16,37.18,apparel,returned,paypal,FR
ORD-00001824,USR-000069,2025-01-02,17.9,sports,cancelled,cod,CA
ORD-00001825,USR-000344,2025-08-04,13.98,sports,returned,paypal,US
ORD-00001826,USR-000699,2025-04-04,9.62,sports,delivered,apple_pay,UK
ORD-00001827,USR-000034,2026-03-28,31.2,apparel,shipped,apple_pay,US
ORD-00001828,USR-000719,2026-06-22,21.21,sports,cancelled,apple_pay,US
ORD-00001829,USR-000333,2025-09-11,10.24,home,shipped,card,DE
ORD-00001830,USR-000579,2024-10-20,16.42,toys,shipped,cod,US
ORD-00001831,USR-000478,2024-12-21,26.07,books,delivered,paypal,FR
ORD-00001832,USR-000033,2025-12-04,66.41,electronics,delivered,paypal,DE
ORD-00001833,USR-000795,2025-02-10,27.18,home,cancelled,paypal,DE
ORD-00001834,USR-000113,2024-08-24,19.52,apparel,cancelled,apple_pay,DE
ORD-00001835,USR-000009,2026-05-26,31.05,books,returned,cod,UK
ORD-00001836,USR-000297,2025-12-11,13.8,books,returned,paypal,UK
ORD-00001837,USR-000575,2024-09-01,21.21,sports,shipped,apple_pay,DE
ORD-00001838,USR-000026,2025-03-24,18.11,home,delivered,cod,FR
ORD-00001839,USR-000894,2024-12-30,66.98,home,delivered,paypal,DE
ORD-00001840,USR-000899,2026-04-13,26.08,electronics,delivered,paypal,DE
ORD-00001841,USR-000822,2025-04-09,5.23,home,cancelled,card,US
ORD-00001842,USR-000640,2025-09-06,68.54,electronics,delivered,paypal,UK
ORD-00001843,USR-000427,2025-09-01,41.43,toys,returned,card,UK
ORD-00001844,USR-000153,2025-04-16,21.68,electronics,shipped,paypal,UK
ORD-00001845,USR-000925,2025-11-18,56.06,toys,delivered,card,US
ORD-00001846,USR-000277,2024-12-21,25.48,books,returned,card,FR
ORD-00001847,USR-000572,2025-09-21,25.64,books,cancelled,paypal,DE
ORD-00001848,USR-000787,2026-07-05,40.47,toys,delivered,paypal,DE
ORD-00001849,USR-000528,2025-02-19,27.74,apparel,delivered,apple_pay,FR
ORD-00001850,USR-000555,2026-07-22,62.73,apparel,cancelled,card,FR
ORD-00001851,USR-000124,2025-08-30,17.37,home,delivered,apple_pay,US
ORD-00001852,USR-000567,2025-08-01,38.8,toys,delivered,apple_pay,DE
ORD-00001853,USR-000972,2026-07-26,35.99,toys,returned,card,CA
ORD-00001854,USR-000985,2025-07-30,13.2,apparel,delivered,cod,DE
ORD-00001855,USR-000583,2026-01-04,7.4,electronics,cancelled,cod,DE
ORD-00001856,USR-000850,2026-01-18,21.62,books,delivered,paypal,UK
ORD-00001857,USR-000580,2026-05-05,25.41,electronics,delivered,cod,UK
ORD-00001858,USR-000637,2026-06-08,25.16,home,cancelled,card,CA
ORD-00001859,USR-000399,2025-04-18,35.28,sports,cancelled,cod,UK
ORD-00001860,USR-000508,2025-11-10,40.88,sports,delivered,paypal,US
ORD-00001861,USR-000293,2026-06-24,44.8,books,returned,apple_pay,US
ORD-00001862,USR-000408,2024-09-04,8.13,toys,cancelled,paypal,CA
ORD-00001863,USR-000788,2026-04-09,13.75,sports,shipped,apple_pay,FR
ORD-00001864,USR-000940,2026-03-19,24.11,electronics,returned,card,CA
ORD-00001865,USR-000686,2025-03-23,49.0,home,returned,apple_pay,UK
ORD-00001866,USR-000558,2024-10-27,19.11,apparel,cancelled,paypal,FR
ORD-00001867,USR-000252,2025-03-16,25.39,toys,cancelled,paypal,DE
ORD-00001868,USR-000528,2024-11-17,26.68,books,delivered,paypal,US
ORD-00001869,USR-000444,2025-09-01,30.4,books,shipped,paypal,UK
ORD-00001870,USR-000681,2025-08-16,57.53,electronics,returned,cod,CA
ORD-00001871,USR-000143,2024-09-30,12.46,apparel,shipped,cod,UK
ORD-00001872,USR-000237,2026-01-17,6.32,toys,cancelled,apple_pay,DE
ORD-00001873,USR-000856,2026-06-26,32.83,apparel,shipped,paypal,FR
ORD-00001874,USR-000019,2026-01-08,9.91,apparel,delivered,cod,CA
ORD-00001875,USR-000578,2026-05-09,3.87,apparel,shipped,cod,FR
ORD-00001876,USR-000294,2025-08-02,17.12,home,shipped,apple_pay,US
ORD-00001877,USR-000902,2025-11-26,43.24,electronics,delivered,card,CA
ORD-00001878,USR-000191,2026-06-18,9.41,toys,returned,cod,FR
ORD-00001879,USR-000653,2025-07-28,9.59,toys,returned,apple_pay,DE
ORD-00001880,USR-000494,2025-11-05,30.05,apparel,delivered,card,US
ORD-00001881,USR-000303,2025-10-29,7.69,books,shipped,cod,US
ORD-00001882,USR-000812,2026-04-13,8.18,sports,returned,apple_pay,CA
ORD-00001883,USR-000193,2026-02-02,18.15,electronics,shipped,paypal,CA
ORD-00001884,USR-000271,2024-12-31,24.14,electronics,returned,cod,UK
ORD-00001885,USR-000371,2025-12-12,22.24,electronics,delivered,apple_pay,CA
ORD-00001886,USR-000096,2026-03-29,25.94,apparel,shipped,cod,CA
ORD-00001887,USR-000544,2024-08-12,42.32,books,cancelled,paypal,US
ORD-00001888,USR-000777,2025-05-04,60.04,sports,cancelled,paypal,UK
ORD-00001889,USR-000680,2024-10-05,24.75,sports,returned,card,DE
ORD-00001890,USR-000591,2026-07-21,58.65,electronics,shipped,apple_pay,CA
ORD-00001891,USR-000134,2025-05-03,29.5,home,cancelled,cod,US
ORD-00001892,USR-000873,2025-11-26,18.39,toys,returned,apple_pay,DE
ORD-00001893,USR-000765,2024-08-12,28.42,books,returned,paypal,DE
ORD-00001894,USR-000765,2025-02-07,47.39,toys,cancelled,apple_pay,FR
ORD-00001895,USR-000139,2025-04-24,31.89,toys,cancelled,cod,CA
ORD-00001896,USR-000236,2026-01-13,55.39,toys,delivered,card,FR
ORD-00001897,USR-000288,2026-01-28,22.34,books,returned,paypal,DE
ORD-00001898,USR-000691,2025-01-23,57.9,home,cancelled,cod,DE
ORD-00001899,USR-000584,2025-03-07,9.45,toys,shipped,paypal,US
ORD-00001900,USR-000046,2025-02-06,29.06,apparel,delivered,card,UK
ORD-00001901,USR-000183,2025-02-23,24.76,sports,delivered,cod,CA
ORD-00001902,USR-000328,2024-10-28,9.28,books,cancelled,card,UK
ORD-00001903,USR-000888,2026-05-30,36.78,apparel,returned,cod,US
ORD-00001904,USR-000648,2025-09-23,50.37,apparel,delivered,card,UK
ORD-00001905,USR-000647,2025-08-16,72.91,sports,shipped,apple_pay,CA
ORD-00001906,USR-000675,2024-11-20,48.38,toys,returned,cod,UK
ORD-00001907,USR-000721,2025-05-19,40.53,books,shipped,card,UK
ORD-00001908,USR-000118,2025-07-17,21.63,electronics,cancelled,card,CA
ORD-00001909,USR-000669,2025-03-08,21.42,toys,returned,cod,DE
ORD-00001910,USR-000218,2025-01-29,8.35,electronics,returned,apple_pay,FR
ORD-00001911,USR-000875,2025-08-03,23.98,toys,delivered,card,UK
ORD-00001912,USR-000726,2026-07-04,33.58,apparel,cancelled,card,DE
ORD-00001913,USR-000935,2024-10-28,22.8,toys,shipped,card,DE
ORD-00001914,USR-000088,2025-02-16,30.66,home,returned,cod,DE
ORD-00001915,USR-000619,2026-06-15,17.79,toys,delivered,cod,US
ORD-00001916,USR-000769,2024-11-20,51.25,electronics,cancelled,cod,DE
ORD-00001917,USR-000513,2024-08-23,31.46,toys,delivered,paypal,CA
ORD-00001918,USR-000357,2026-07-25,40.6,books,cancelled,paypal,UK
ORD-00001919,USR-000334,2024-09-14,28.25,sports,returned,paypal,UK
ORD-00001920,USR-000747,2024-10-24,83.63,toys,returned,paypal,FR
ORD-00001921,USR-000706,2025-12-23,10.81,sports,returned,apple_pay,DE
ORD-00001922,USR-000768,2024-08-13,13.3,home,shipped,cod,CA
ORD-00001923,USR-000110,2025-10-25,42.0,sports,cancelled,cod,UK
ORD-00001924,USR-000262,2024-09-28,10.88,toys,cancelled,cod,DE
ORD-00001925,USR-000223,2025-11-20,19.91,toys,delivered,card,UK
ORD-00001926,USR-000696,2024-08-17,12.36,sports,returned,card,UK
ORD-00001927,USR-000860,2025-04-16,8.8,electronics,returned,paypal,FR
ORD-00001928,USR-000426,2026-07-21,20.22,toys,shipped,apple_pay,FR
ORD-00001929,USR-000768,2025-07-16,26.97,sports,delivered,apple_pay,UK
ORD-00001930,USR-000306,2026-03-10,25.76,apparel,returned,card,CA
ORD-00001931,USR-000711,2024-12-08,32.04,books,delivered,apple_pay,UK
ORD-00001932,USR-000721,2026-04-22,235.91,sports,delivered,card,CA
ORD-00001933,USR-000588,2026-06-01,6.33,apparel,shipped,paypal,DE
ORD-00001934,USR-000522,2025-02-08,28.88,home,returned,card,CA
ORD-00001935,USR-000066,2025-03-19,7.09,books,cancelled,card,UK
ORD-00001936,USR-000512,2026-01-28,22.87,toys,delivered,apple_pay,CA
ORD-00001937,USR-000718,2025-03-06,31.21,toys,cancelled,cod,US
ORD-00001938,USR-000485,2026-06-25,16.98,electronics,shipped,paypal,UK
ORD-00001939,USR-000371,2025-04-08,108.54,home,returned,card,DE
ORD-00001940,USR-000200,2025-03-16,49.89,toys,shipped,paypal,CA
ORD-00001941,USR-000366,2025-02-14,80.18,sports,returned,card,UK
ORD-00001942,USR-000744,2026-02-09,50.82,books,returned,apple_pay,DE
ORD-00001943,USR-000966,2026-05-30,10.27,home,returned,apple_pay,DE
ORD-00001944,USR-000284,2026-07-19,33.48,sports,shipped,paypal,US
ORD-00001945,USR-000777,2026-05-22,32.64,books,delivered,cod,UK
ORD-00001946,USR-000413,2024-08-23,120.42,home,delivered,apple_pay,FR
ORD-00001947,USR-000114,2025-08-19,32.0,apparel,delivered,card,FR
ORD-00001948,USR-000927,2026-05-24,114.73,sports,returned,cod,UK
ORD-00001949,USR-000260,2025-09-17,24.52,electronics,returned,cod,DE
ORD-00001950,USR-000199,2025-08-29,8.72,electronics,shipped,paypal,UK
ORD-00001951,USR-000837,2025-09-01,22.36,books,returned,paypal,CA
ORD-00001952,USR-000976,2024-10-18,19.44,electronics,shipped,cod,CA
ORD-00001953,USR-000515,2025-05-23,19.54,sports,cancelled,paypal,FR
ORD-00001954,USR-000908,2025-01-25,30.59,home,delivered,apple_pay,CA
ORD-00001955,USR-000119,2025-07-08,27.7,toys,delivered,apple_pay,DE
ORD-00001956,USR-000134,2024-10-09,18.39,books,returned,paypal,FR
ORD-00001957,USR-000078,2026-05-16,24.03,sports,returned,card,FR
ORD-00001958,USR-000546,2025-12-21,31.37,apparel,returned,apple_pay,DE
ORD-00001959,USR-000738,2025-09-03,13.86,electronics,returned,apple_pay,FR
ORD-00001960,USR-000462,2026-02-24,51.64,books,cancelled,apple_pay,DE
ORD-00001961,USR-000120,2025-08-01,5.31,books,cancelled,apple_pay,UK
ORD-00001962,USR-000982,2026-03-09,59.18,sports,delivered,cod,CA
ORD-00001963,USR-000865,2026-03-29,26.97,sports,cancelled,cod,DE
ORD-00001964,USR-000495,2026-06-03,15.25,electronics,delivered,paypal,CA
ORD-00001965,USR-000520,2024-11-05,14.91,home,returned,card,FR
ORD-00001966,USR-000084,2025-05-13,52.06,home,returned,paypal,CA
ORD-00001967,USR-000749,2025-04-19,9.72,toys,delivered,card,UK
ORD-00001968,USR-000604,2025-03-11,40.93,sports,cancelled,apple_pay,UK
ORD-00001969,USR-000034,2025-09-02,14.99,books,shipped,apple_pay,UK
ORD-00001970,USR-000948,2025-06-21,12.94,toys,returned,card,CA
ORD-00001971,USR-000193,2025-08-22,29.24,apparel,returned,apple_pay,CA
ORD-00001972,USR-000208,2025-06-06,11.73,toys,cancelled,cod,UK
ORD-00001973,USR-000956,2026-02-15,79.69,books,delivered,cod,CA
ORD-00001974,USR-000516,2025-11-12,6.86,books,returned,card,FR
ORD-00001975,USR-000502,2026-06-03,33.31,home,returned,paypal,DE
ORD-00001976,USR-000195,2026-04-04,12.27,electronics,delivered,cod,DE
ORD-00001977,USR-000225,2025-06-28,41.28,toys,shipped,cod,DE
ORD-00001978,USR-000422,2024-09-15,7.89,books,returned,apple_pay,UK
ORD-00001979,USR-001000,2026-07-08,16.12,apparel,returned,paypal,FR
ORD-00001980,USR-000410,2024-12-07,8.54,toys,delivered,card,US
ORD-00001981,USR-000952,2025-08-26,22.39,electronics,shipped,cod,UK
ORD-00001982,USR-000152,2026-02-17,22.8,home,returned,paypal,US
ORD-00001983,USR-000341,2026-02-08,38.16,toys,cancelled,cod,DE
ORD-00001984,USR-000124,2025-07-25,9.67,electronics,returned,paypal,UK
ORD-00001985,USR-000821,2025-03-24,35.51,toys,returned,card,FR
ORD-00001986,USR-000688,2025-02-15,24.56,home,cancelled,paypal,FR
ORD-00001987,USR-000826,2026-05-10,17.45,sports,shipped,cod,FR
ORD-00001988,USR-000223,2024-11-18,8.8,toys,delivered,apple_pay,US
ORD-00001989,USR-000817,2026-07-15,30.9,apparel,shipped,card,UK
ORD-00001990,USR-000398,2025-03-09,27.87,apparel,shipped,cod,FR
ORD-00001991,USR-000960,2024-12-02,17.06,books,shipped,card,UK
ORD-00001992,USR-000984,2025-04-22,33.98,apparel,shipped,cod,US
ORD-00001993,USR-000491,2025-09-13,21.98,apparel,cancelled,paypal,US
ORD-00001994,USR-000418,2025-11-02,30.72,books,shipped,cod,FR
ORD-00001995,USR-000952,2025-02-15,10.9,electronics,returned,cod,UK
ORD-00001996,USR-000683,2025-09-21,5.07,sports,returned,apple_pay,UK
ORD-00001997,USR-000578,2024-09-13,10.97,toys,cancelled,apple_pay,US
ORD-00001998,USR-000831,2025-01-27,62.39,sports,returned,paypal,UK
ORD-00001999,USR-000013,2026-01-21,18.14,toys,delivered,card,FR
ORD-00002000,USR-000934,2024-11-04,17.81,sports,shipped,paypal,UK
ORD-00002001,USR-000497,2025-08-14,25.0,sports,shipped,card,FR
ORD-00002002,USR-000022,2025-08-11,11.69,toys,cancelled,paypal,US
ORD-00002003,USR-000416,2025-11-24,18.09,apparel,returned,card,US
ORD-00002004,USR-000352,2026-01-16,38.03,sports,delivered,paypal,UK
ORD-00002005,USR-000018,2026-01-23,38.06,toys,cancelled,card,US
ORD-00002006,USR-000043,2026-03-28,46.93,books,cancelled,card,FR
ORD-00002007,USR-000602,2026-02-04,7.66,apparel,returned,card,DE
ORD-00002008,USR-000318,2026-03-06,29.54,electronics,cancelled,cod,UK
ORD-00002009,USR-000757,2025-02-09,47.06,toys,returned,paypal,FR
ORD-00002010,USR-000223,2025-12-03,19.57,electronics,cancelled,apple_pay,UK
ORD-00002011,USR-000790,2025-08-24,25.71,sports,delivered,paypal,CA
ORD-00002012,USR-000358,2024-12-14,12.39,electronics,cancelled,apple_pay,FR
ORD-00002013,USR-000646,2025-01-19,47.84,toys,shipped,card,US
ORD-00002014,USR-000748,2025-11-15,10.29,books,delivered,apple_pay,FR
ORD-00002015,USR-000889,2026-04-11,116.42,sports,returned,paypal,UK
ORD-00002016,USR-000107,2026-05-30,11.45,sports,delivered,cod,US
ORD-00002017,USR-000579,2024-09-10,140.32,electronics,delivered,cod,US
ORD-00002018,USR-000976,2025-10-01,10.29,home,returned,card,CA
ORD-00002019,USR-000563,2025-12-01,19.85,sports,returned,paypal,UK
ORD-00002020,USR-000450,2025-08-06,16.76,home,shipped,cod,US
ORD-00002021,USR-000131,2024-10-13,20.63,sports,returned,paypal,CA
ORD-00002022,USR-000806,2026-05-04,17.33,toys,cancelled,cod,UK
ORD-00002023,USR-000373,2026-06-04,28.66,sports,delivered,cod,CA
ORD-00002024,USR-000668,2026-02-27,6.11,sports,delivered,cod,US
ORD-00002025,USR-000916,2026-07-01,15.92,apparel,cancelled,apple_pay,DE
ORD-00002026,USR-000090,2024-09-25,50.1,home,cancelled,card,UK
ORD-00002027,USR-000190,2025-01-02,21.82,home,shipped,cod,FR
ORD-00002028,USR-000293,2026-05-03,37.89,apparel,delivered,paypal,DE
ORD-00002029,USR-000572,2025-03-12,23.78,apparel,shipped,paypal,DE
ORD-00002030,USR-000253,2024-09-04,126.19,toys,shipped,apple_pay,CA
ORD-00002031,USR-000837,2024-11-25,23.31,toys,returned,apple_pay,US
ORD-00002032,USR-000319,2024-09-29,15.01,home,delivered,paypal,DE
ORD-00002033,USR-000711,2025-03-04,12.22,home,shipped,apple_pay,UK
ORD-00002034,USR-000350,2025-06-03,17.98,electronics,returned,paypal,US
ORD-00002035,USR-000213,2025-01-24,47.24,toys,cancelled,apple_pay,US
ORD-00002036,USR-000863,2025-04-21,17.92,toys,cancelled,paypal,DE
ORD-00002037,USR-000348,2025-06-24,9.11,books,delivered,apple_pay,FR
ORD-00002038,USR-000945,2026-03-13,20.82,apparel,shipped,paypal,DE
ORD-00002039,USR-000543,2025-02-04,14.74,electronics,returned,paypal,CA
ORD-00002040,USR-000159,2024-09-19,19.54,sports,cancelled,cod,FR
ORD-00002041,USR-000344,2026-04-30,68.76,home,returned,cod,DE
ORD-00002042,USR-000771,2025-03-31,11.17,books,cancelled,apple_pay,FR
ORD-00002043,USR-000626,2025-04-18,21.06,sports,shipped,cod,DE
ORD-00002044,USR-000517,2026-03-31,5.19,apparel,cancelled,paypal,DE
ORD-00002045,USR-000665,2025-12-25,20.79,books,shipped,paypal,US
ORD-00002046,USR-000196,2024-12-25,77.33,apparel,returned,cod,FR
ORD-00002047,USR-000016,2025-11-11,18.68,electronics,shipped,paypal,CA
ORD-00002048,USR-000105,2024-11-03,60.66,toys,delivered,card,US
ORD-00002049,USR-000408,2025-02-17,19.03,apparel,shipped,paypal,DE
ORD-00002050,USR-000139,2026-04-24,34.65,books,shipped,apple_pay,CA
ORD-00002051,USR-000074,2025-11-23,12.85,toys,shipped,cod,FR
ORD-00002052,USR-000931,2025-07-12,9.53,home,delivered,apple_pay,FR
ORD-00002053,USR-000823,2025-07-06,21.82,toys,returned,apple_pay,US
ORD-00002054,USR-000297,2024-10-27,15.54,sports,shipped,paypal,UK
ORD-00002055,USR-000108,2025-09-20,35.49,toys,shipped,cod,US
ORD-00002056,USR-000966,2026-02-05,39.03,apparel,returned,paypal,US
ORD-00002057,USR-000062,2026-06-08,25.44,home,returned,cod,US
ORD-00002058,USR-000405,2025-09-24,7.88,books,delivered,card,FR
ORD-00002059,USR-000627,2024-11-21,23.53,sports,returned,cod,UK
ORD-00002060,USR-000051,2025-12-04,31.98,books,shipped,card,UK
ORD-00002061,USR-000043,2026-06-18,22.44,electronics,delivered,cod,US
ORD-00002062,USR-000946,2026-05-15,17.66,apparel,shipped,card,FR
ORD-00002063,USR-000916,2025-11-03,39.3,sports,delivered,cod,US
ORD-00002064,USR-000648,2025-06-17,8.06,home,returned,apple_pay,FR
ORD-00002065,USR-000846,2025-04-28,13.45,books,shipped,card,CA
ORD-00002066,USR-000173,2025-09-01,22.24,home,shipped,paypal,FR
ORD-00002067,USR-000804,2025-05-02,39.39,books,returned,paypal,UK
ORD-00002068,USR-000263,2024-10-23,11.13,toys,shipped,apple_pay,DE
ORD-00002069,USR-000790,2025-02-13,46.99,toys,delivered,cod,UK
ORD-00002070,USR-000370,2025-10-15,30.58,apparel,delivered,cod,FR
ORD-00002071,USR-000178,2025-08-17,36.19,sports,shipped,cod,DE
ORD-00002072,USR-000614,2026-04-16,41.77,home,cancelled,apple_pay,US
ORD-00002073,USR-000287,2024-12-17,44.69,electronics,returned,apple_pay,US
ORD-00002074,USR-000014,2026-07-24,60.29,sports,delivered,card,CA
ORD-00002075,USR-000119,2025-02-27,22.67,toys,delivered,paypal,UK
ORD-00002076,USR-000602,2025-12-01,15.14,home,returned,cod,UK
ORD-00002077,USR-000019,2025-02-25,21.66,books,shipped,paypal,UK
ORD-00002078,USR-000191,2025-06-04,15.1,sports,delivered,paypal,US
ORD-00002079,USR-000398,2026-04-26,34.33,sports,returned,paypal,CA
ORD-00002080,USR-000120,2025-10-07,19.98,books,shipped,paypal,US
ORD-00002081,USR-000008,2026-02-09,21.03,books,cancelled,apple_pay,DE
ORD-00002082,USR-000944,2024-11-25,33.12,apparel,cancelled,card,FR
ORD-00002083,USR-000076,2025-05-06,36.8,apparel,cancelled,cod,DE
ORD-00002084,USR-000818,2025-07-30,68.23,electronics,returned,paypal,UK
ORD-00002085,USR-000613,2026-05-06,18.22,sports,shipped,apple_pay,CA
ORD-00002086,USR-000271,2026-07-27,6.37,apparel,shipped,paypal,FR
ORD-00002087,USR-000803,2025-07-21,44.37,apparel,delivered,cod,DE
ORD-00002088,USR-000335,2025-12-25,18.25,electronics,cancelled,cod,DE
ORD-00002089,USR-000455,2025-01-23,11.47,books,delivered,apple_pay,DE
ORD-00002090,USR-000088,2025-03-06,24.47,electronics,returned,cod,UK
ORD-00002091,USR-000168,2026-02-24,21.21,books,returned,card,DE
ORD-00002092,USR-000836,2025-05-08,12.71,toys,cancelled,card,CA
ORD-00002093,USR-000300,2026-07-01,39.85,home,cancelled,cod,DE
ORD-00002094,USR-000223,2025-08-05,16.71,toys,returned,apple_pay,US
ORD-00002095,USR-000588,2024-12-18,18.75,home,cancelled,card,FR
ORD-00002096,USR-000361,2025-03-09,20.95,electronics,cancelled,card,US
ORD-00002097,USR-000666,2025-02-02,22.81,apparel,returned,card,DE
ORD-00002098,USR-000107,2025-08-07,5.95,sports,shipped,paypal,US
ORD-00002099,USR-000681,2025-11-25,34.14,apparel,shipped,apple_pay,DE
ORD-00002100,USR-000602,2024-09-19,22.31,apparel,delivered,apple_pay,UK
ORD-00002101,USR-000877,2026-07-30,11.71,apparel,returned,paypal,UK
ORD-00002102,USR-000077,2025-08-30,5.55,electronics,cancelled,card,US
ORD-00002103,USR-000260,2026-03-20,58.13,home,returned,cod,CA
ORD-00002104,USR-000282,2025-02-12,69.58,electronics,shipped,card,DE
ORD-00002105,USR-000917,2026-02-22,102.59,sports,cancelled,cod,US
ORD-00002106,USR-000230,2026-05-16,38.03,books,cancelled,card,UK
ORD-00002107,USR-000629,2026-06-13,13.67,toys,returned,cod,UK
ORD-00002108,USR-000151,2025-05-21,17.38,electronics,shipped,card,DE
ORD-00002109,USR-000771,2024-11-25,69.98,home,delivered,cod,US
ORD-00002110,USR-000798,2024-09-25,7.49,apparel,delivered,paypal,DE
ORD-00002111,USR-000951,2024-12-15,31.19,sports,shipped,card,US
ORD-00002112,USR-000970,2025-04-27,24.27,toys,delivered,cod,FR
ORD-00002113,USR-000439,2025-03-29,32.84,home,returned,cod,US
ORD-00002114,USR-000115,2026-08-07,32.94,electronics,delivered,apple_pay,US
ORD-00002115,USR-000713,2025-03-01,43.37,home,cancelled,cod,UK
ORD-00002116,USR-000858,2025-02-17,24.47,toys,shipped,apple_pay,FR
ORD-00002117,USR-000481,2025-03-08,7.01,sports,delivered,card,DE
ORD-00002118,USR-000515,2025-01-01,36.12,home,shipped,card,DE
ORD-00002119,USR-000817,2025-05-22,17.39,books,returned,apple_pay,US
ORD-00002120,USR-000756,2025-01-21,29.19,apparel,cancelled,apple_pay,US
ORD-00002121,USR-000614,2026-06-30,8.7,sports,returned,card,DE
ORD-00002122,USR-000970,2024-10-19,79.15,home,delivered,cod,US
ORD-00002123,USR-000093,2024-08-19,56.92,apparel,returned,paypal,DE
ORD-00002124,USR-000526,2025-02-04,125.36,apparel,delivered,cod,FR
ORD-00002125,USR-000819,2024-09-10,5.43,electronics,delivered,cod,FR
ORD-00002126,USR-000341,2026-06-05,67.51,electronics,shipped,paypal,CA
ORD-00002127,USR-000979,2025-08-14,11.59,sports,returned,paypal,UK
ORD-00002128,USR-000003,2025-07-07,93.39,electronics,cancelled,cod,US
ORD-00002129,USR-000435,2025-02-28,11.9,apparel,cancelled,card,CA
ORD-00002130,USR-000286,2024-08-10,49.15,toys,returned,paypal,CA
ORD-00002131,USR-000207,2025-01-09,15.86,toys,returned,apple_pay,CA
ORD-00002132,USR-000930,2026-04-13,70.44,home,shipped,card,FR
ORD-00002133,USR-000259,2025-10-09,12.5,electronics,returned,apple_pay,US
ORD-00002134,USR-000379,2025-02-18,34.11,books,cancelled,paypal,UK
ORD-00002135,USR-000052,2026-06-30,151.45,books,cancelled,apple_pay,FR
ORD-00002136,USR-000504,2025-12-26,23.71,toys,shipped,cod,UK
ORD-00002137,USR-000688,2025-12-24,47.76,sports,cancelled,cod,CA
ORD-00002138,USR-000228,2025-02-28,26.21,sports,delivered,paypal,FR
ORD-00002139,USR-000153,2026-03-19,11.78,apparel,delivered,paypal,CA
ORD-00002140,USR-000052,2025-10-20,9.98,electronics,cancelled,card,CA
ORD-00002141,USR-000890,2024-12-29,14.02,home,delivered,paypal,CA
ORD-00002142,USR-000143,2025-01-15,38.23,electronics,shipped,card,FR
ORD-00002143,USR-000496,2026-01-09,50.37,home,returned,card,FR
ORD-00002144,USR-000312,2026-05-03,9.85,books,cancelled,cod,FR
ORD-00002145,USR-000211,2026-05-04,23.82,electronics,delivered,cod,FR
ORD-00002146,USR-000191,2024-12-05,7.16,books,delivered,paypal,DE
ORD-00002147,USR-000070,2024-10-23,16.31,apparel,returned,apple_pay,UK
ORD-00002148,USR-000732,2025-04-02,32.09,electronics,delivered,paypal,DE
ORD-00002149,USR-000654,2024-11-25,11.47,toys,shipped,card,US
ORD-00002150,USR-000229,2026-03-17,46.26,toys,cancelled,apple_pay,DE
ORD-00002151,USR-000174,2024-11-13,16.99,home,delivered,cod,DE
ORD-00002152,USR-000904,2025-06-06,28.63,home,delivered,card,FR
ORD-00002153,USR-000029,2026-04-17,71.28,books,shipped,apple_pay,US
ORD-00002154,USR-000826,2026-07-06,26.65,books,shipped,apple_pay,FR
ORD-00002155,USR-000498,2025-09-05,35.28,apparel,cancelled,cod,UK
ORD-00002156,USR-000103,2026-04-04,5.87,electronics,shipped,card,DE
ORD-00002157,USR-000791,2026-05-21,9.15,toys,returned,card,DE
ORD-00002158,USR-000219,2026-06-18,37.18,apparel,delivered,cod,US
ORD-00002159,USR-000107,2026-01-27,19.09,books,shipped,cod,CA
ORD-00002160,USR-000744,2024-09-21,13.84,toys,delivered,paypal,DE
ORD-00002161,USR-000505,2025-01-07,23.41,electronics,delivered,cod,US
ORD-00002162,USR-000831,2024-09-24,25.88,apparel,delivered,apple_pay,UK
ORD-00002163,USR-000530,2024-10-14,10.48,apparel,returned,paypal,UK
ORD-00002164,USR-000460,2025-05-18,55.21,home,returned,apple_pay,DE
ORD-00002165,USR-000250,2025-01-14,21.44,electronics,delivered,apple_pay,CA
ORD-00002166,USR-000394,2026-03-09,29.06,apparel,returned,paypal,US
ORD-00002167,USR-000637,2024-11-03,16.27,toys,delivered,paypal,UK
ORD-00002168,USR-000713,2026-01-28,56.85,books,delivered,cod,FR
ORD-00002169,USR-000881,2025-07-08,16.13,home,returned,card,DE
ORD-00002170,USR-000270,2026-02-21,18.12,home,cancelled,card,UK
ORD-00002171,USR-000926,2025-07-01,14.81,home,returned,cod,UK
ORD-00002172,USR-000010,2025-04-19,26.92,apparel,returned,cod,UK
ORD-00002173,USR-000616,2025-02-26,59.48,apparel,delivered,card,CA
