transaction_id,customer_id,transaction_date,amount,merchant_category,transaction_type,currency,status
TXN-00001103,CUST-000768,2025-03-23,5.43,electronics,credit,EUR,failed
TXN-00001104,CUST-000935,2026-01-26,121.17,travel,debit,EUR,completed
TXN-00001105,CUST-000387,2025-06-05,30.42,grocery,debit,EUR,completed
TXN-00001106,CUST-000682,2026-01-02,10.4,grocery,credit,GBP,failed
TXN-00001107,CUST-000986,2025-09-02,31.33,dining,credit,EUR,failed
TXN-00001108,CUST-000912,2026-04-22,24.18,travel,credit,GBP,pending
TXN-00001109,CUST-000388,2025-04-05,14.6,travel,debit,GBP,completed
TXN-00001110,CUST-000890,2025-01-08,78.18,entertainment,debit,EUR,pending
TXN-00001111,CUST-000634,2026-02-16,235.89,healthcare,credit,GBP,completed
TXN-00001112,CUST-000004,2026-08-06,27.08,entertainment,transfer,EUR,failed
TXN-00001113,CUST-000455,2025-03-27,16.29,utilities,transfer,USD,pending
TXN-00001114,CUST-000439,2026-07-18,30.09,utilities,debit,GBP,pending
TXN-00001115,CUST-000301,2025-05-28,55.18,entertainment,transfer,GBP,failed
TXN-00001116,CUST-000517,2024-11-09,9.21,grocery,credit,GBP,failed
TXN-00001117,CUST-000896,2025-11-19,21.33,grocery,credit,GBP,failed
TXN-00001118,CUST-000247,2025-05-04,21.66,utilities,transfer,USD,completed
TXN-00001119,CUST-000446,2025-09-02,79.38,dining,credit,USD,failed
TXN-00001120,CUST-000264,2025-02-21,66.68,healthcare,transfer,GBP,pending
TXN-00001121,CUST-000093,2025-10-29,60.82,travel,transfer,GBP,completed
TXN-00001122,CUST-000660,2026-03-28,3.02,utilities,transfer,GBP,pending
TXN-00001123,CUST-000670,2025-12-01,51.68,entertainment,credit,USD,completed
TXN-00001124,CUST-000266,2026-07-16,14.39,entertainment,credit,EUR,failed
TXN-00001125,CUST-000755,2024-12-19,45.59,dining,credit,EUR,failed
TXN-00001126,CUST-000957,2024-12-25,77.29,healthcare,transfer,USD,completed
TXN-00001127,CUST-000405,2024-12-28,8.38,electronics,debit,EUR,failed
TXN-00001128,CUST-000467,2025-09-17,16.86,utilities,transfer,GBP,completed
TXN-00001129,CUST-000614,2025-10-15,20.17,utilities,debit,EUR,failed
TXN-00001130,CUST-000588,2026-04-03,27.83,dining,credit,GBP,pending
TXN-00001131,CUST-000061,2025-08-16,89.14,entertainment,transfer,USD,failed
TXN-00001132,CUST-000957,2025-12-28,137.28,grocery,debit,EUR,failed
TXN-00001133,CUST-000402,2026-07-02,7.46,entertainment,debit,USD,failed
TXN-00001134,CUST-000402,2026-01-28,16.56,electronics,credit,EUR,completed
TXN-00001135,CUST-000541,2025-11-10,51.09,travel,transfer,GBP,pending
TXN-00001136,CUST-000100,2026-05-10,58.32,entertainment,transfer,EUR,pending
TXN-00001137,CUST-000671,2024-12-11,19.39,utilities,credit,EUR,completed
TXN-00001138,CUST-000215,2025-08-21,7.12,utilities,transfer,USD,pending
TXN-00001139,CUST-000744,2025-04-10,44.53,grocery,debit,EUR,pending
TXN-00001140,CUST-000184,2026-06-15,34.19,dining,debit,GBP,failed
TXN-00001141,CUST-000414,2025-08-05,22.26,dining,credit,EUR,failed
TXN-00001142,CUST-000611,2024-09-10,19.01,entertainment,transfer,GBP,completed
TXN-00001143,CUST-000797,2025-08-06,25.17,dining,credit,GBP,failed
TXN-00001144,CUST-000456,2025-12-07,26.93,grocery,debit,EUR,failed
TXN-00001145,CUST-000685,2024-10-11,68.26,healthcare,transfer,GBP,pending
TXN-00001146,CUST-000281,2025-12-22,44.42,healthcare,debit,EUR,pending
TXN-00001147,CUST-000661,2026-05-21,49.23,travel,debit,EUR,completed
TXN-00001148,CUST-000731,2026-03-31,43.21,dining,debit,GBP,failed
TXN-00001149,CUST-000552,2026-03-21,133.94,grocery,debit,GBP,completed
TXN-00001150,CUST-000186,2025-04-28,169.03,grocery,transfer,EUR,pending
TXN-00001151,CUST-000126,2026-03-07,41.66,electronics,debit,USD,completed
TXN-00001152,CUST-000519,2026-04-01,44.2,grocery,transfer,EUR,failed
TXN-00001153,CUST-000547,2026-06-05,27.7,utilities,credit,GBP,pending
TXN-00001154,CUST-000621,2025-04-26,35.39,grocery,transfer,USD,completed
TXN-00001155,CUST-000038,2025-03-01,17.97,entertainment,debit,USD,failed
TXN-00001156,CUST-000566,2026-01-02,18.03,travel,transfer,GBP,pending
TXN-00001157,CUST-000077,2025-08-02,36.33,utilities,debit,EUR,pending
TXN-00001158,CUST-000086,2025-07-26,11.05,electronics,transfer,GBP,failed
TXN-00001159,CUST-000198,2025-03-04,65.01,utilities,transfer,GBP,completed
TXN-00001160,CUST-000430,2026-06-04,63.15,entertainment,credit,EUR,completed
TXN-00001161,CUST-000988,2025-09-25,38.63,grocery,transfer,USD,failed
TXN-00001162,CUST-000562,2025-02-17,27.36,grocery,credit,EUR,pending
TXN-00001163,CUST-000150,2025-10-11,63.68,grocery,debit,EUR,completed
TXN-00001164,CUST-000388,2024-09-01,11.12,electronics,transfer,EUR,completed
TXN-00001165,CUST-000542,2025-06-16,20.4,electronics,transfer,EUR,failed
TXN-00001166,CUST-000102,2026-03-20,63.84,entertainment,credit,USD,pending
TXN-00001167,CUST-000826,2024-09-12,36.86,entertainment,credit,EUR,failed
TXN-00001168,CUST-000131,2024-08-14,11.53,utilities,debit,GBP,completed
TXN-00001169,CUST-000147,2025-09-27,17.66,grocery,transfer,GBP,pending
TXN-00001170,CUST-000725,2026-05-08,108.17,dining,transfer,EUR,completed
TXN-00001171,CUST-000450,2026-06-14,33.26,dining,transfer,GBP,completed
TXN-00001172,CUST-000313,2025-05-20,40.6,electronics,credit,EUR,completed
TXN-00001173,CUST-000650,2025-09-11,38.34,entertainment,debit,EUR,failed
TXN-00001174,CUST-000521,2024-11-08,32.8,utilities,transfer,GBP,completed
TXN-00001175,CUST-000416,2026-02-01,26.55,electronics,debit,GBP,failed
TXN-00001176,CUST-000974,2025-07-08,10.6,travel,transfer,GBP,completed
TXN-00001177,CUST-000180,2026-03-20,49.17,dining,credit,EUR,completed
TXN-00001178,CUST-000383,2026-03-17,87.69,utilities,debit,GBP,completed
TXN-00001179,CUST-000298,2025-08-06,22.42,travel,debit,GBP,failed
TXN-00001180,CUST-000583,2025-10-15,4.97,utilities,transfer,USD,pending
TXN-00001181,CUST-000914,2026-03-04,45.41,electronics,debit,GBP,pending
TXN-00001182,CUST-000337,2026-03-27,24.29,electronics,transfer,USD,pending
TXN-00001183,CUST-000364,2025-09-23,10.13,travel,debit,GBP,failed
TXN-00001184,CUST-000921,2026-05-30,19.25,dining,debit,USD,failed
TXN-00001185,CUST-000257,2026-05-02,17.78,electronics,credit,EUR,completed
TXN-00001186,CUST-000550,2025-11-28,53.5,dining,transfer,EUR,completed
TXN-00001187,CUST-000144,2025-05-12,23.23,electronics,transfer,USD,completed
TXN-00001188,CUST-000195,2025-10-08,23.55,dining,transfer,EUR,completed
TXN-00001189,CUST-000165,2024-11-18,11.89,dining,transfer,GBP,completed
TXN-00001190,CUST-000333,2024-08-24,158.98,dining,transfer,GBP,failed
TXN-00001191,CUST-000864,2026-04-18,55.4,grocery,debit,USD,completed
TXN-00001192,CUST-000353,2024-08-25,33.12,travel,debit,GBP,pending
TXN-00001193,CUST-000440,2024-11-30,29.17,dining,debit,EUR,completed
TXN-00001194,CUST-000633,2025-04-28,12.48,travel,credit,USD,pending
TXN-00001195,CUST-000718,2026-03-22,4.79,travel,credit,GBP,completed
TXN-00001196,CUST-000718,2025-04-23,74.68,travel,transfer,GBP,failed
TXN-00001197,CUST-000153,2024-12-30,21.58,grocery,credit,USD,completed
TXN-00001198,CUST-000437,2025-06-22,74.22,healthcare,credit,GBP,failed
TXN-00001199,CUST-000237,2024-10-14,17.02,grocery,transfer,EUR,failed
TXN-00001200,CUST-000053,2025-06-21,22.93,electronics,credit,GBP,pending
TXN-00001201,CUST-000253,2025-10-01,25.54,grocery,debit,USD,failed
TXN-00001202,CUST-000763,2026-08-02,23.51,electronics,transfer,USD,pending
TXN-00001203,CUST-000190,2026-04-24,16.97,electronics,credit,USD,completed
TXN-00001204,CUST-000686,2026-03-26,69.6,utilities,credit,GBP,failed
TXN-00001205,CUST-000542,2024-11-19,39.99,electronics,debit,GBP,pending
TXN-00001206,CUST-000090,2025-11-13,48.35,healthcare,transfer,USD,completed
TXN-00001207,CUST-000722,2025-02-08,30.49,healthcare,transfer,EUR,pending
TXN-00001208,CUST-000743,2024-08-30,28.56,healthcare,transfer,USD,completed
TXN-00001209,CUST-000131,2025-09-24,12.92,electronics,transfer,EUR,pending
TXN-00001210,CUST-000460,2025-05-25,40.53,dining,debit,EUR,pending
TXN-00001211,CUST-000537,2024-11-15,109.2,grocery,debit,GBP,pending
TXN-00001212,CUST-000714,2025-12-09,81.71,healthcare,debit,GBP,completed
TXN-00001213,CUST-000759,2026-05-22,77.85,healthcare,transfer,USD,completed
TXN-00001214,CUST-000449,2024-10-23,57.9,entertainment,credit,EUR,failed
TXN-00001215,CUST-000279,2025-07-22,42.18,grocery,transfer,EUR,failed
TXN-00001216,CUST-000725,2025-01-02,49.82,entertainment,debit,EUR,failed
TXN-00001217,CUST-000275,2025-12-22,36.1,grocery,transfer,USD,pending
TXN-00001218,CUST-000041,2026-02-24,23.29,entertainment,debit,GBP,completed
TXN-00001219,CUST-000844,2025-01-14,21.11,utilities,credit,GBP,failed
TXN-00001220,CUST-000996,2025-05-06,27.22,utilities,transfer,EUR,failed
TXN-00001221,CUST-000137,2025-11-25,23.96,electronics,debit,GBP,completed
TXN-00001222,CUST-000844,2025-01-23,15.86,electronics,debit,EUR,completed
TXN-00001223,CUST-000551,2025-12-18,169.94,entertainment,transfer,USD,failed
TXN-00001224,CUST-000764,2025-12-27,13.59,healthcare,transfer,USD,pending
TXN-00001225,CUST-000226,2025-10-09,24.46,utilities,credit,USD,pending
TXN-00001226,CUST-000238,2025-02-04,57.81,travel,credit,USD,pending
TXN-00001227,CUST-000186,2025-11-14,24.48,travel,debit,GBP,pending
TXN-00001228,CUST-000966,2025-08-14,80.93,grocery,credit,USD,completed
TXN-00001229,CUST-000838,2025-08-31,22.87,grocery,debit,USD,pending
TXN-00001230,CUST-000252,2026-07-01,27.83,dining,debit,GBP,failed
TXN-00001231,CUST-000141,2026-06-24,167.48,healthcare,debit,EUR,pending
TXN-00001232,CUST-000022,2025-07-10,63.99,grocery,debit,GBP,failed
TXN-00001233,CUST-000838,2025-10-01,15.52,travel,debit,EUR,failed
TXN-00001234,CUST-000914,2024-11-29,30.23,electronics,credit,USD,completed
TXN-00001235,CUST-000058,2026-06-14,35.93,healthcare,debit,USD,completed
TXN-00001236,CUST-000106,2025-06-16,35.46,entertainment,credit,USD,completed
TXN-00001237,CUST-000935,2026-03-05,20.3,dining,debit,EUR,failed
TXN-00001238,CUST-000294,2025-08-08,8.45,entertainment,debit,EUR,completed
TXN-00001239,CUST-000113,2026-06-04,23.95,electronics,debit,EUR,completed
TXN-00001240,CUST-000918,2025-09-28,28.58,travel,transfer,EUR,completed
TXN-00001241,CUST-000915,2026-01-20,46.0,entertainment,credit,EUR,completed
TXN-00001242,CUST-000278,2025-04-10,45.33,grocery,debit,GBP,completed
TXN-00001243,CUST-000328,2026-03-14,13.82,entertainment,credit,USD,completed
TXN-00001244,CUST-000592,2025-10-23,23.0,travel,debit,EUR,completed
TXN-00001245,CUST-000187,2026-02-06,58.39,dining,credit,EUR,failed
TXN-00001246,CUST-000997,2025-04-24,18.69,electronics,debit,GBP,completed
TXN-00001247,CUST-000393,2025-11-06,26.52,healthcare,credit,GBP,failed
TXN-00001248,CUST-000842,2026-04-16,22.11,utilities,credit,GBP,failed
TXN-00001249,CUST-000796,2026-01-25,95.11,utilities,debit,USD,pending
TXN-00001250,CUST-000003,2026-05-10,23.13,travel,debit,USD,pending
TXN-00001251,CUST-000370,2024-12-12,61.61,travel,transfer,EUR,completed
TXN-00001252,CUST-000216,2026-01-20,51.92,grocery,transfer,EUR,pending
TXN-00001253,CUST-000056,2026-01-20,75.16,grocery,credit,GBP,completed
TXN-00001254,CUST-000031,2025-08-03,18.83,travel,debit,USD,failed
TXN-00001255,CUST-000852,2026-05-08,54.95,travel,credit,GBP,completed
TXN-00001256,CUST-000767,2025-12-18,69.08,dining,credit,GBP,pending
TXN-00001257,CUST-000455,2026-04-30,117.59,electronics,debit,USD,completed
TXN-00001258,CUST-000903,2026-03-16,54.27,travel,transfer,USD,completed
TXN-00001259,CUST-000406,2025-06-25,137.88,dining,transfer,GBP,pending
TXN-00001260,CUST-000942,2024-10-24,38.19,travel,credit,USD,pending
TXN-00001261,CUST-000997,2025-01-22,13.47,travel,transfer,USD,pending
TXN-00001262,CUST-000634,2026-04-21,12.15,entertainment,transfer,GBP,failed
TXN-00001263,CUST-000862,2026-06-20,30.29,dining,credit,USD,completed
TXN-00001264,CUST-000823,2025-02-28,24.38,electronics,debit,USD,completed
TXN-00001265,CUST-000372,2024-08-25,83.37,grocery,debit,EUR,completed
TXN-00001266,CUST-000555,2025-01-10,16.69,grocery,credit,USD,failed
TXN-00001267,CUST-000207,2026-07-14,40.3,electronics,debit,GBP,failed
TXN-00001268,CUST-000046,2025-05-23,50.25,grocery,debit,EUR,completed
TXN-00001269,CUST-000967,2025-12-07,33.13,dining,transfer,EUR,completed
TXN-00001270,CUST-000720,2024-11-10,47.4,utilities,transfer,USD,failed
TXN-00001271,CUST-000827,2025-05-18,72.01,entertainment,debit,EUR,completed
TXN-00001272,CUST-000156,2025-07-11,43.45,utilities,debit,GBP,completed
TXN-00001273,CUST-000906,2026-06-10,9.73,travel,transfer,USD,failed
TXN-00001274,CUST-000529,2025-02-21,38.02,dining,debit,EUR,pending
TXN-00001275,CUST-000369,2024-08-30,46.06,healthcare,transfer,USD,completed
TXN-00001276,CUST-000581,2025-12-08,46.95,entertainment,debit,USD,pending
TXN-00001277,CUST-000561,2026-07-24,97.73,dining,credit,USD,pending
TXN-00001278,CUST-000166,2025-02-27,8.17,electronics,debit,USD,completed
TXN-00001279,CUST-000728,2026-06-13,54.76,dining,credit,EUR,failed
TXN-00001280,CUST-000947,2025-04-10,18.85,healthcare,credit,USD,pending
TXN-00001281,CUST-000880,2025-05-02,20.18,healthcare,transfer,USD,pending
TXN-00001282,CUST-000376,2024-10-06,34.66,electronics,credit,USD,failed
TXN-00001283,CUST-000424,2025-09-15,33.48,utilities,debit,GBP,failed
TXN-00001284,CUST-000059,2025-01-24,51.32,entertainment,transfer,USD,completed
TXN-00001285,CUST-000874,2024-10-05,13.9,healthcare,credit,USD,completed
TXN-00001286,CUST-000398,2024-11-05,156.35,electronics,credit,EUR,failed
TXN-00001287,CUST-000548,2024-08-19,92.4,grocery,debit,GBP,completed
TXN-00001288,CUST-000940,2024-08-12,94.24,dining,debit,EUR,pending
TXN-00001289,CUST-000067,2024-11-15,31.09,dining,debit,EUR,pending
TXN-00001290,CUST-000040,2026-05-05,110.18,travel,transfer,USD,pending
TXN-00001291,CUST-000582,2024-11-11,2.49,electronics,credit,EUR,completed
TXN-00001292,CUST-000056,2026-01-15,61.26,electronics,transfer,USD,completed
TXN-00001293,CUST-000146,2024-12-04,12.26,electronics,transfer,EUR,pending
TXN-00001294,CUST-000538,2025-07-22,85.5,entertainment,credit,USD,completed
TXN-00001295,CUST-000358,2025-11-26,106.7,healthcare,transfer,USD,failed
TXN-00001296,CUST-000448,2025-12-17,17.3,dining,debit,GBP,failed
TXN-00001297,CUST-000204,2025-04-12,41.95,entertainment,transfer,GBP,failed
TXN-00001298,CUST-000751,2025-04-25,24.62,dining,debit,EUR,pending
TXN-00001299,CUST-000117,2026-03-10,113.2,electronics,transfer,GBP,completed
TXN-00001300,CUST-000462,2026-06-20,55.17,healthcare,debit,USD,completed
TXN-00001301,CUST-000764,2026-07-23,102.91,healthcare,debit,GBP,pending
TXN-00001302,CUST-000222,2026-07-01,33.84,utilities,credit,GBP,pending
TXN-00001303,CUST-000424,2025-06-27,27.39,healthcare,credit,GBP,pending
TXN-00001304,CUST-000117,2026-06-19,97.63,electronics,debit,GBP,failed
TXN-00001305,CUST-000167,2025-06-11,36.41,entertainment,transfer,GBP,failed
TXN-00001306,CUST-000448,2025-07-25,61.42,entertainment,debit,USD,completed
TXN-00001307,CUST-000092,2025-02-23,56.55,dining,debit,EUR,failed
TXN-00001308,CUST-000770,2025-01-05,48.1,utilities,credit,GBP,failed
TXN-00001309,CUST-000826,2025-01-08,13.42,dining,debit,USD,pending
TXN-00001310,CUST-000565,2026-01-01,27.03,dining,debit,EUR,pending
TXN-00001311,CUST-000423,2025-01-13,160.24,entertainment,transfer,EUR,completed
TXN-00001312,CUST-000963,2026-02-08,26.53,electronics,credit,GBP,pending
TXN-00001313,CUST-000315,2026-03-30,28.38,dining,debit,USD,completed
TXN-00001314,CUST-000158,2026-08-05,36.62,electronics,credit,USD,failed
TXN-00001315,CUST-000441,2025-07-07,10.11,entertainment,debit,GBP,pending
TXN-00001316,CUST-000132,2026-01-24,89.05,utilities,debit,EUR,pending
TXN-00001317,CUST-000530,2024-11-13,18.0,utilities,debit,GBP,completed
TXN-00001318,CUST-000647,2025-06-25,39.4,entertainment,transfer,EUR,failed
TXN-00001319,CUST-000163,2026-07-13,12.28,utilities,transfer,USD,completed
TXN-00001320,CUST-000633,2025-10-26,12.99,utilities,transfer,USD,pending
TXN-00001321,CUST-000650,2026-02-21,43.87,travel,transfer,USD,pending
TXN-00001322,CUST-000199,2025-10-04,35.32,entertainment,credit,EUR,failed
TXN-00001323,CUST-000053,2024-10-05,53.71,healthcare,debit,USD,pending
TXN-00001324,CUST-000950,2026-07-09,38.37,electronics,credit,USD,completed
TXN-00001325,CUST-000080,2024-11-03,32.71,entertainment,debit,EUR,completed
TXN-00001326,CUST-000503,2024-08-16,66.13,dining,transfer,USD,completed
TXN-00001327,CUST-000704,2025-05-12,12.22,utilities,credit,USD,completed
TXN-00001328,CUST-000306,2025-07-31,41.88,grocery,debit,EUR,pending
TXN-00001329,CUST-000496,2026-02-12,22.57,healthcare,debit,GBP,completed
TXN-00001330,CUST-000531,2024-09-26,33.75,entertainment,credit,USD,completed
TXN-00001331,CUST-000031,2024-12-27,24.45,utilities,transfer,USD,pending
TXN-00001332,CUST-000281,2025-11-10,19.29,electronics,transfer,GBP,failed
TXN-00001333,CUST-000302,2025-02-07,26.13,dining,transfer,EUR,completed
TXN-00001334,CUST-000257,2026-08-06,7.89,utilities,credit,EUR,completed
TXN-00001335,CUST-000598,2025-08-24,87.84,travel,debit,GBP,pending
TXN-00001336,CUST-000444,2026-07-08,82.42,utilities,credit,EUR,failed
TXN-00001337,CUST-000111,2025-09-28,42.86,healthcare,credit,EUR,failed
TXN-00001338,CUST-000840,2026-03-06,8.94,healthcare,credit,EUR,failed
TXN-00001339,CUST-000847,2026-07-18,35.5,grocery,debit,EUR,pending
TXN-00001340,CUST-000810,2026-06-16,18.71,travel,transfer,EUR,pending
TXN-00001341,CUST-000149,2025-04-15,51.27,electronics,transfer,USD,failed
TXN-00001342,CUST-000337,2026-05-09,13.35,electronics,debit,GBP,completed
TXN-00001343,CUST-000395,2024-09-26,22.72,travel,debit,GBP,pending
TXN-00001344,CUST-000734,2026-05-29,117.88,entertainment,transfer,USD,failed
TXN-00001345,CUST-000915,2025-07-22,62.27,dining,credit,EUR,completed
TXN-00001346,CUST-000202,2024-10-28,9.76,grocery,credit,EUR,completed
TXN-00001347,CUST-000128,2024-08-27,28.15,healthcare,credit,USD,failed
TXN-00001348,CUST-000022,2024-12-18,14.47,entertainment,transfer,USD,pending
TXN-00001349,CUST-000292,2025-09-21,8.48,healthcare,debit,EUR,failed
TXN-00001350,CUST-000017,2025-09-20,148.44,electronics,credit,EUR,pending
TXN-00001351,CUST-000082,2024-09-24,37.07,healthcare,debit,EUR,pending
TXN-00001352,CUST-000714,2025-07-05,122.85,utilities,debit,EUR,failed
TXN-00001353,CUST-000106,2024-08-30,15.21,dining,debit,USD,completed
TXN-00001354,CUST-000196,2026-03-23,170.46,entertainment,transfer,USD,failed
TXN-00001355,CUST-000889,2026-07-31,22.99,utilities,transfer,EUR,pending
TXN-00001356,CUST-000716,2024-09-14,19.6,dining,debit,USD,pending
TXN-00001357,CUST-000883,2025-11-06,10.36,entertainment,credit,GBP,pending
TXN-00001358,CUST-000685,2026-04-14,11.06,healthcare,credit,GBP,pending
TXN-00001359,CUST-001000,2025-07-15,8.8,dining,debit,USD,pending
TXN-00001360,CUST-000785,2026-04-21,24.41,healthcare,debit,GBP,failed
TXN-00001361,CUST-000753,2026-05-31,164.2,grocery,credit,USD,completed
TXN-00001362,CUST-000014,2024-10-24,51.42,dining,debit,EUR,completed
TXN-00001363,CUST-000349,2024-11-11,12.47,healthcare,transfer,EUR,pending
TXN-00001364,CUST-000726,2025-07-22,30.74,healthcare,debit,USD,completed
TXN-00001365,CUST-000939,2024-12-26,93.47,entertainment,credit,USD,completed
TXN-00001366,CUST-000285,2026-06-30,23.66,entertainment,transfer,GBP,completed
TXN-00001367,CUST-000151,2026-06-27,31.19,grocery,debit,USD,pending
TXN-00001368,CUST-000192,2026-02-01,17.97,healthcare,credit,EUR,pending
TXN-00001369,CUST-000122,2025-08-21,29.64,healthcare,credit,GBP,pending
TXN-00001370,CUST-000055,2024-09-14,29.14,grocery,transfer,EUR,failed
TXN-00001371,CUST-000951,2026-07-24,28.49,dining,debit,GBP,pending
TXN-00001372,CUST-000543,2024-12-02,44.99,grocery,transfer,USD,failed
TXN-00001373,CUST-000255,2025-12-25,23.49,grocery,credit,USD,failed
TXN-00001374,CUST-000717,2025-12-10,53.9,grocery,debit,GBP,failed
TXN-00001375,CUST-000275,2026-08-07,32.85,travel,credit,GBP,pending
TXN-00001376,CUST-000723,2025-10-25,54.42,grocery,debit,GBP,failed
TXN-00001377,CUST-000638,2026-04-06,31.63,utilities,debit,USD,pending
TXN-00001378,CUST-000698,2025-12-30,16.0,dining,debit,USD,failed
TXN-00001379,CUST-000486,2025-08-27,29.93,electronics,debit,USD,failed
TXN-00001380,CUST-000779,2025-06-05,109.24,dining,transfer,USD,pending
TXN-00001381,CUST-000895,2026-01-13,22.44,entertainment,debit,GBP,failed
TXN-00001382,CUST-000298,2024-08-08,87.31,travel,debit,USD,completed
TXN-00001383,CUST-000312,2024-09-19,62.04,dining,transfer,EUR,failed
